Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,35 to 44,Male Victim,Knife or Sharp Implement,1,Apr-08,Murder,Solved,Bexley,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-08,Murder,Solved,Bexley,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Oct-08,Murder,Solved,Bexley,Not Reported/Not known
1,0 to 12,Male Victim,Other Methods of Killing,0,Dec-08,Murder,Solved,Bexley,Not Reported/Not known
1,0 to 12,Male Victim,Knife or Sharp Implement,0,May-08,Murder,Solved,Sutton,Asian
1,0 to 12,Female Victim,Knife or Sharp Implement,0,May-08,Murder,Solved,Sutton,Asian
1,65 and over,Male Victim,Not known/Not Recorded,0,Sep-08,Murder,Solved,Sutton,White
1,25 to 34,Male Victim,Blunt Implement,0,Apr-08,Murder,Solved,Tower Hamlets,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Jun-08,Murder,Solved,Tower Hamlets,Asian
1,20 to 24,Female Victim,Not known/Not Recorded,1,Jul-08,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-08,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male Victim,Shooting,0,Jul-08,Murder,Solved,Tower Hamlets,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,Aug-08,Murder,Solved,Tower Hamlets,Asian
1,65 and over,Male Victim,"Physical Assault, no weapon",0,Dec-08,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male Victim,Shooting,0,Mar-08,Murder,Unsolved,Redbridge,Asian
1,65 and over,Male Victim,Knife or Sharp Implement,0,Apr-08,Murder,Solved,Redbridge,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-08,Murder,Solved,Redbridge,Asian
1,25 to 34,Female Victim,Not known/Not Recorded,0,Nov-08,Murder,Solved,Redbridge,White
1,45 to 54,Male Victim,Knife or Sharp Implement,1,Mar-08,Murder,Solved,Hackney,White
1,25 to 34,Male Victim,Blunt Implement,1,Mar-08,Murder,Solved,Hackney,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-08,Murder,Solved,Hackney,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-08,Murder,Solved,Hackney,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,Apr-08,Murder,Solved,Hackney,Black
1,25 to 34,Female Victim,Not known/Not Recorded,0,Jul-08,Murder,Solved,Hackney,Not Reported/Not known
1,35 to 44,Male Victim,Blunt Implement,0,Jul-08,Murder,Solved,Hackney,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-08,Murder,Solved,Hackney,Black
1,65 and over,Female Victim,Not known/Not Recorded,0,Mar-08,Murder,Solved,Waltham Forest,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-08,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-08,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-08,Murder,Solved,Waltham Forest,Black
1,35 to 44,Male Victim,Other Methods of Killing,0,Aug-08,Murder,Solved,Waltham Forest,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-08,Murder,Solved,Waltham Forest,Black
1,35 to 44,Female Victim,Not known/Not Recorded,0,Aug-08,Murder,Solved,Waltham Forest,White
1,45 to 54,Female Victim,"Physical Assault, no weapon",0,Oct-08,Murder,Solved,Waltham Forest,Asian
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Apr-08,Murder,Solved,Barking & Dagenham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-08,Murder,Solved,Enfield,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-08,Murder,Solved,Enfield,Black
1,13 to 19,Male Victim,Blunt Implement,0,Mar-08,Murder,Solved,Enfield,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-08,Murder,Solved,Enfield,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-08,Murder,Solved,Enfield,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jun-08,Murder,Solved,Enfield,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-08,Murder,Solved,Enfield,Black
1,45 to 54,Female Victim,"Physical Assault, no weapon",1,Nov-08,Murder,Solved,Enfield,White
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Dec-08,Murder,Solved,Enfield,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Feb-08,Murder,Solved,Newham,Black
1,55 to 64,Female Victim,"Physical Assault, no weapon",0,Feb-08,Murder,Unsolved,Newham,White
1,35 to 44,Female Victim,Blunt Implement,1,Jul-08,Murder,Solved,Newham,Asian
1,45 to 54,Male Victim,Shooting,0,Aug-08,Murder,Solved,Newham,Black
1,20 to 24,Female Victim,Knife or Sharp Implement,0,Sep-08,Murder,Solved,Newham,Asian
1,65 and over,Female Victim,"Physical Assault, no weapon",1,Jun-08,Murder,Solved,Havering,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-08,Murder,Solved,Westminster,Other.
1,25 to 34,Male Victim,Other Methods of Killing,0,Jul-08,Manslaughter,Solved,Westminster,White
1,20 to 24,Male Victim,Shooting,0,Dec-08,Murder,Solved,Hammersmith & Fulham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-08,Murder,Solved,Westminster,Asian
1,20 to 24,Male Victim,Other Methods of Killing,0,Apr-08,Murder,Solved,Westminster,Asian
1,25 to 34,Male Victim,Other Methods of Killing,0,Aug-08,Manslaughter,Solved,Westminster,White
1,20 to 24,Female Victim,Other Methods of Killing,0,Mar-08,Murder,Unsolved,Westminster,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-08,Murder,Solved,Westminster,Black
1,65 and over,Male Victim,Knife or Sharp Implement,1,Apr-09,Murder,Solved,Wandsworth,White
1,20 to 24,Male Victim,Shooting,0,May-09,Murder,Solved,Wandsworth,Black
1,65 and over,Male Victim,"Physical Assault, no weapon",1,May-09,Murder,Solved,Wandsworth,Black
1,13 to 19,Female Victim,Other Methods of Killing,0,Jun-09,Murder,Solved,Wandsworth,Asian
1,20 to 24,Female Victim,Other Methods of Killing,0,Jun-09,Murder,Solved,Wandsworth,Asian
1,65 and over,Male Victim,"Physical Assault, no weapon",0,Sep-09,Murder,Solved,Wandsworth,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-09,Murder,Solved,Kingston Upon Thames,Asian
1,35 to 44,Male Victim,Other Methods of Killing,1,Jan-09,Murder,Solved,Hounslow,Asian
1,20 to 24,Female Victim,"Physical Assault, no weapon",1,Feb-09,Murder,Solved,Hounslow,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-09,Murder,Solved,Hillingdon,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-09,Murder,Solved,Hillingdon,White
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Jan-09,Murder,Solved,Lambeth,Black
1,25 to 34,Male Victim,Blunt Implement,0,Jan-09,Murder,Solved,Lambeth,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-09,Murder,Solved,Lambeth,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-09,Murder,Solved,Lambeth,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-09,Murder,Solved,Lambeth,Black
1,20 to 24,Male Victim,Shooting,0,Sep-09,Murder,Solved,Lambeth,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Oct-09,Murder,Solved,Lambeth,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Oct-09,Murder,Solved,Lambeth,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Feb-09,Murder,Solved,Merton,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-09,Murder,Solved,Brent,White
1,25 to 34,Male Victim,Shooting,0,Feb-09,Murder,Solved,Brent,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,May-09,Murder,Solved,Brent,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jul-09,Murder,Solved,Brent,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-09,Murder,Solved,Brent,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Dec-09,Manslaughter,Solved,Brent,Asian
1,65 and over,Female Victim,Other Methods of Killing,0,Jan-09,Murder,Unsolved,Harrow,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-09,Murder,Solved,Harrow,Asian
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Oct-09,Murder,Solved,Harrow,White
1,13 to 19,Male Victim,Other Methods of Killing,0,Nov-09,Manslaughter,Solved,Harrow,Asian
1,45 to 54,Female Victim,"Physical Assault, no weapon",1,Mar-09,Murder,Solved,Camden,White
1,25 to 34,Female Victim,"Physical Assault, no weapon",0,Nov-09,Murder,Solved,Camden,Black
1,35 to 44,Female Victim,Not known/Not Recorded,1,Sep-09,Murder,Solved,Lewisham,Asian
1,55 to 64,Male Victim,Not known/Not Recorded,0,Oct-09,Murder,Solved,Barnet,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Unsolved,Ealing,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Nov-09,Murder,Solved,Ealing,Asian
1,45 to 54,Male Victim,Other Methods of Killing,0,Dec-09,Murder,Solved,Ealing,White
1,45 to 54,Male Victim,Shooting,0,Mar-09,Murder,Solved,Islington,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jul-09,Murder,Solved,Islington,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Jul-09,Murder,Solved,Islington,Black
1,25 to 34,Male Victim,Shooting,0,Feb-09,Murder,Solved,Haringey,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Solved,Haringey,White
1,13 to 19,Male Victim,Shooting,0,Mar-09,Murder,Solved,Haringey,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,1,May-09,Murder,Solved,Haringey,Black
1,55 to 64,Male Victim,Other Methods of Killing,0,May-09,Manslaughter,Solved,Haringey,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Jun-09,Murder,Solved,Haringey,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Sep-09,Murder,Solved,Haringey,White
1,20 to 24,Male Victim,Shooting,0,Oct-09,Murder,Unsolved,Haringey,White
1,35 to 44,Female Victim,"Physical Assault, no weapon",1,Dec-09,Murder,Solved,Haringey,White
1,25 to 34,Male Victim,Shooting,0,Feb-09,Murder,Solved,Southwark,Black
1,45 to 54,Female Victim,Blunt Implement,1,Mar-09,Murder,Solved,Southwark,White
1,25 to 34,Male Victim,Shooting,0,Aug-09,Murder,Solved,Southwark,White
1,25 to 34,Male Victim,Other Methods of Killing,0,Aug-09,Murder,Solved,Southwark,Black
1,45 to 54,Male Victim,Shooting,0,Sep-09,Murder,Solved,Southwark,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-09,Murder,Solved,Southwark,Black
1,20 to 24,Male Victim,Shooting,0,Nov-09,Murder,Solved,Southwark,Black
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Nov-09,Murder,Solved,Southwark,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,1,Feb-09,Murder,Solved,Lewisham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-09,Murder,Solved,Lewisham,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,May-09,Murder,Solved,Lewisham,White
1,20 to 24,Male Victim,Shooting,0,Jul-09,Murder,Unsolved,Lewisham,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,1,Sep-09,Murder,Solved,Lewisham,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Oct-09,Murder,Solved,Lewisham,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Solved,Bromley,White
1,35 to 44,Male Victim,Shooting,0,Jul-09,Murder,Unsolved,Bromley,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Oct-09,Murder,Solved,Bromley,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-09,Murder,Solved,Bromley,White
1,35 to 44,Male Victim,Shooting,0,Mar-09,Murder,Solved,Greenwich,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Solved,Greenwich,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Solved,Greenwich,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,May-09,Murder,Solved,Greenwich,Black
1,65 and over,Male Victim,Blunt Implement,0,Jul-09,Murder,Solved,Greenwich,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Sep-09,Murder,Solved,Greenwich,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Dec-09,Murder,Unsolved,Greenwich,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-09,Murder,Solved,Croydon,Black
1,25 to 34,Male Victim,Shooting,0,May-09,Murder,Solved,Croydon,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jul-09,Murder,Solved,Croydon,Asian
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Sep-09,Murder,Solved,Croydon,White
1,55 to 64,Male Victim,Knife or Sharp Implement,1,Sep-09,Murder,Solved,Croydon,White
1,20 to 24,Male Victim,"Physical Assault, no weapon",0,Oct-09,Murder,Solved,Croydon,Asian
1,13 to 19,Female Victim,Other Methods of Killing,0,Mar-09,Manslaughter,Solved,Bexley,White
1,13 to 19,Male Victim,Other Methods of Killing,0,Mar-09,Manslaughter,Solved,Bexley,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Sep-09,Murder,Solved,Bexley,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-09,Murder,Solved,Bexley,Black
1,65 and over,Female Victim,"Physical Assault, no weapon",0,Mar-09,Murder,Solved,Sutton,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-09,Murder,Solved,Sutton,White
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Nov-09,Murder,Solved,Sutton,White
1,25 to 34,Male Victim,Blunt Implement,0,Jan-09,Murder,Solved,Tower Hamlets,Asian
1,55 to 64,Female Victim,Other Methods of Killing,0,Feb-09,Murder,Solved,Tower Hamlets,White
1,13 to 19,Female Victim,Other Methods of Killing,0,Feb-09,Murder,Solved,Tower Hamlets,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Apr-09,Murder,Solved,Tower Hamlets,Asian
1,20 to 24,Male Victim,Blunt Implement,0,Sep-09,Murder,Solved,Tower Hamlets,Black
1,65 and over,Male Victim,"Physical Assault, no weapon",1,Nov-09,Murder,Solved,Tower Hamlets,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-09,Murder,Solved,Tower Hamlets,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-09,Murder,Solved,Tower Hamlets,Black
1,45 to 54,Male Victim,Blunt Implement,0,Jun-09,Murder,Solved,Redbridge,Black
1,65 and over,Female Victim,Other Methods of Killing,0,Jan-09,Murder,Solved,Hackney,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-09,Murder,Solved,Hackney,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,1,Apr-09,Murder,Solved,Hackney,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-09,Murder,Solved,Hackney,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Jun-09,Murder,Solved,Hackney,Black
1,25 to 34,Male Victim,Shooting,0,Sep-09,Murder,Solved,Hackney,White
1,20 to 24,Male Victim,Shooting,0,Oct-09,Murder,Solved,Hackney,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-09,Murder,Solved,Hackney,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Feb-09,Murder,Solved,Waltham Forest,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Feb-09,Murder,Solved,Waltham Forest,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Solved,Waltham Forest,Black
1,35 to 44,Female Victim,"Physical Assault, no weapon",0,May-09,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male Victim,"Physical Assault, no weapon",0,Dec-09,Murder,Solved,Waltham Forest,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-09,Murder,Solved,Barking & Dagenham,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Apr-09,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Female Victim,Blunt Implement,1,Nov-09,Murder,Solved,Barking & Dagenham,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-09,Murder,Solved,Enfield,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Jul-09,Murder,Solved,Enfield,Black
1,35 to 44,Female Victim,"Physical Assault, no weapon",1,Dec-09,Murder,Solved,Enfield,White
1,55 to 64,Male Victim,Blunt Implement,0,Jan-09,Murder,Solved,Newham,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-09,Murder,Solved,Newham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-09,Murder,Solved,Newham,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Apr-09,Murder,Solved,Newham,Black
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Jun-09,Murder,Solved,Newham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-09,Murder,Solved,Newham,White
1,20 to 24,Male Victim,"Physical Assault, no weapon",0,Sep-09,Murder,Solved,Newham,Asian
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Oct-09,Murder,Solved,Newham,White
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Sep-09,Murder,Solved,Havering,White
1,25 to 34,Female Victim,Blunt Implement,1,Nov-09,Murder,Solved,Havering,White
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Mar-09,Murder,Solved,Westminster,Other.
1,25 to 34,Male Victim,Shooting,0,Jun-09,Murder,Unsolved,Hammersmith & Fulham,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-09,Murder,Solved,Hammersmith & Fulham,White
1,25 to 34,Male Victim,Blunt Implement,0,Jul-09,Murder,Solved,Westminster,Asian
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Sep-09,Murder,Solved,Westminster,White
1,55 to 64,Male Victim,Other Methods of Killing,0,Nov-09,Manslaughter,Solved,Westminster,White
1,65 and over,Male Victim,Not known/Not Recorded,0,Mar-10,Murder,Solved,Harrow,Black
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Jan-10,Murder,Solved,Hillingdon,White
1,20 to 24,Male Victim,Shooting,0,Mar-10,Murder,Solved,Lambeth,Black
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Jan-10,Murder,Solved,Harrow,Asian
1,25 to 34,Male Victim,Other Methods of Killing,0,Mar-10,Murder,Solved,Camden,White
1,35 to 44,Female Victim,"Physical Assault, no weapon",1,Jan-10,Murder,Solved,Barnet,Black
1,13 to 19,Female Victim,"Physical Assault, no weapon",0,Mar-10,Murder,Solved,Islington,White
1,55 to 64,Male Victim,Other Methods of Killing,0,Feb-10,Murder,Solved,Lewisham,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-10,Murder,Unsolved,Lewisham,Black
1,25 to 34,Male Victim,Shooting,0,Jan-10,Murder,Solved,Croydon,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Feb-10,Murder,Unsolved,Croydon,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-10,Murder,Solved,Tower Hamlets,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,Feb-10,Murder,Solved,Tower Hamlets,White
1,35 to 44,Female Victim,"Physical Assault, no weapon",1,Mar-10,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male Victim,Other Methods of Killing,0,Mar-10,Manslaughter,Solved,Tower Hamlets,White
1,65 and over,Female Victim,Blunt Implement,1,Mar-10,Murder,Solved,Tower Hamlets,Asian
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Mar-10,Murder,Solved,Redbridge,White
1,25 to 34,Female Victim,Shooting,1,Mar-10,Murder,Solved,Hackney,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-10,Murder,Solved,Hackney,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-10,Murder,Solved,Waltham Forest,Black
1,25 to 34,Male Victim,Blunt Implement,0,Mar-10,Murder,Solved,Waltham Forest,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-10,Murder,Unsolved,Barking & Dagenham,Asian
1,0 to 12,Male Victim,Other Methods of Killing,0,Feb-10,Murder,Solved,Barking & Dagenham,Asian
1,20 to 24,Male Victim,Shooting,0,Jan-10,Murder,Solved,Newham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-10,Murder,Solved,Newham,Black
1,55 to 64,Male Victim,Not known/Not Recorded,0,Mar-10,Murder,Unsolved,Hammersmith & Fulham,Other.
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Feb-10,Murder,Solved,Westminster,Asian
1,13 to 19,Female Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Newham,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,1,Apr-10,Murder,Solved,Haringey,White
1,65 and over,Female Victim,Knife or Sharp Implement,1,Apr-10,Murder,Solved,Enfield,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Lambeth,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Ealing,Asian
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Apr-10,Murder,Solved,Tower Hamlets,Asian
1,35 to 44,Male Victim,Shooting,0,Apr-10,Murder,Unsolved,Waltham Forest,Black
1,65 and over,Female Victim,"Physical Assault, no weapon",1,Apr-10,Murder,Solved,Croydon,Asian
1,13 to 19,Female Victim,Shooting,0,Apr-10,Murder,Solved,Hackney,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Apr-10,Murder,Solved,Squads etc,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Islington,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Croydon,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Apr-10,Manslaughter,Solved,Lewisham,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Lambeth,Black
1,65 and over,Male Victim,Other Methods of Killing,0,Apr-10,Murder,Unsolved,Southwark,White
1,13 to 19,Male Victim,Shooting,0,Apr-10,Murder,Solved,Greenwich,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-10,Murder,Solved,Sutton,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,May-10,Murder,Solved,Ealing,Black
1,20 to 24,Male Victim,Shooting,0,May-10,Murder,Solved,Lewisham,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,May-10,Murder,Solved,Sutton,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-10,Murder,Solved,Lewisham,White
1,20 to 24,Male Victim,Shooting,0,May-10,Murder,Solved,Haringey,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-10,Murder,Solved,Islington,White
1,65 and over,Female Victim,Knife or Sharp Implement,0,May-10,Murder,Solved,Greenwich,White
1,65 and over,Female Victim,"Physical Assault, no weapon",1,May-10,Murder,Solved,Newham,White
